ID_Cliente,Evasion,Genero,AdultoMayor,TienePareja,Dependientes,MesesAntiguedad,ServicioTelefonico,LineasMultiples,ServicioInternet,SeguridadEnLinea,RespaldoEnLinea,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,TipoContrato,FacturaElectronica,MetodoPago,CuentasDiarias,CargoMensual,CargoTotal
3796-ENZGF,No,Masculino,No,Sí,No,63,Sí,Sí,DSL,No,Sí,No,Sí,No,Sí,Dos años,No,Cheque por correo,2.24,67.25,4234.15
3797-FKOGQ,No,Masculino,No,No,Sí,11,Sí,Sí,Fibra óptica,No,No,No,No,No,Sí,Mensual,No,Cheque electrónico,2.87,86.2,893.2
3797-VTIDR,Sí,Masculino,No,Sí,No,1,No,Sin servicio telefónico,DSL,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,0.78,23.45,23.45
3798-EPWRR,No,Femenino,Sí,No,No,2,Sí,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque electrónico,1.46,43.95,85.1
3799-ISUZQ,Sí,Masculino,No,Sí,Sí,7,Sí,No,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Transferencia bancaria (automática),2.33,69.95,529.5
3800-LYTRK,No,Femenino,No,No,No,14,Sí,No,DSL,Sí,No,No,Sí,No,No,Un año,No,Cheque por correo,1.86,55.7,795.15
3801-HMYNL,Sí,Masculino,No,Sí,Sí,1,Sí,No,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,No,Cheque por correo,2.97,89.15,89.15
3803-KMQFW,Sí,Femenino,No,Sí,Sí,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.68,20.55,20.55
3804-RVTGV,Sí,Masculino,No,Sí,Sí,50,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Transferencia bancaria (automática),3.46,103.85,5017.9
3806-DXQOM,Sí,Femenino,No,No,No,4,No,Sin servicio telefónico,DSL,Sí,Sí,No,No,No,No,Mensual,Sí,Cheque electrónico,1.12,33.65,137.85
3806-YAZOV,No,Femenino,No,No,No,3,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.63,18.8,56.0
3807-BPOMJ,No,Femenino,No,Sí,No,55,Sí,No,Fibra óptica,Sí,No,No,No,Sí,Sí,Un año,Sí,Cheque electrónico,3.16,94.75,5276.1
3807-XHCJH,No,Femenino,No,Sí,Sí,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque electrónico,0.67,20.0,20.0
3808-HFKDE,No,Femenino,No,No,No,20,Sí,No,DSL,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,1.48,44.35,927.15
3810-DVDQQ,No,Femenino,No,Sí,Sí,72,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),3.92,117.6,8308.9
3810-PJUHR,No,Masculino,No,Sí,Sí,70,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque por correo,0.85,25.35,1715.15
3811-VBYBZ,Sí,Masculino,No,No,No,7,Sí,Sí,Fibra óptica,No,Sí,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.33,99.8,673.25
3812-LRZIR,No,Femenino,No,Sí,Sí,27,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque electrónico,0.82,24.5,761.95
3813-DHBBB,No,Masculino,No,Sí,No,67,No,Sin servicio telefónico,DSL,Sí,Sí,No,Sí,No,Sí,Dos años,Sí,Transferencia bancaria (automática),1.7,50.95,3521.7
3814-MLAXC,Sí,Femenino,No,No,No,31,Sí,Sí,Fibra óptica,No,No,No,Sí,No,No,Mensual,Sí,Tarjeta de crédito (automático),2.66,79.85,2404.15
3815-SLMEF,Sí,Femenino,No,No,No,3,No,Sin servicio telefónico,DSL,Sí,No,No,Sí,No,No,Mensual,No,Cheque por correo,1.14,34.25,139.35
3823-KYNQY,No,Masculino,No,No,No,12,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,No,Tarjeta de crédito (automático),0.83,24.95,280.4
3824-RHKVR,No,Femenino,No,No,No,17,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Tarjeta de crédito (automático),0.66,19.7,340.35
3831-YCPUO,No,Femenino,No,Sí,Sí,72,Sí,No,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Tarjeta de crédito (automático),3.65,109.5,7854.9
3834-XUIFC,Sí,Masculino,No,No,No,7,Sí,Sí,Fibra óptica,No,No,No,No,No,Sí,Mensual,Sí,Cheque por correo,2.84,85.2,602.55
3836-FZSDJ,No,Masculino,Sí,Sí,No,71,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Transferencia bancaria (automática),0.83,24.85,1901.0
3838-OZURD,Sí,Masculino,No,Sí,No,66,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Tarjeta de crédito (automático),3.5,105.0,7133.25
3841-CONLJ,No,Femenino,No,Sí,No,1,No,Sin servicio telefónico,DSL,No,No,No,No,No,Sí,Mensual,No,Cheque electrónico,1.17,35.0,35.0
3841-NFECX,No,Femenino,Sí,Sí,No,71,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,No,No,Dos años,Sí,Tarjeta de crédito (automático),3.21,96.35,6766.95
3842-IYKUE,Sí,Femenino,No,No,No,35,Sí,Sí,Fibra óptica,No,Sí,No,Sí,No,No,Mensual,No,Tarjeta de crédito (automático),2.84,85.3,2917.5
3842-QTGDL,No,Masculino,No,Sí,No,16,Sí,No,Fibra óptica,Sí,Sí,No,No,No,No,Mensual,No,Transferencia bancaria (automática),2.69,80.75,1321.3
3845-FXCYS,No,Masculino,No,No,No,2,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Sí,Cheque electrónico,0.65,19.65,31.2
3845-JHAMY,No,Femenino,No,Sí,Sí,16,No,Sin servicio telefónico,DSL,No,No,No,No,No,Sí,Mensual,Sí,Tarjeta de crédito (automático),1.18,35.5,552.7
3847-BAERP,No,Femenino,No,No,No,10,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Sí,Cheque por correo,0.7,20.9,247.0
3850-OKINF,No,Masculino,No,Sí,Sí,71,Sí,Sí,DSL,Sí,No,No,No,Sí,No,Un año,Sí,Cheque electrónico,2.21,66.2,4692.55
3853-LYGAM,No,Masculino,No,No,No,17,Sí,Sí,Fibra óptica,No,No,Sí,Sí,No,Sí,Mensual,Sí,Transferencia bancaria (automática),3.19,95.65,1640.0
3855-ONCAR,No,Femenino,No,Sí,Sí,4,Sí,No,Fibra óptica,No,No,No,No,Sí,No,Mensual,Sí,Cheque por correo,2.63,78.9,299.75
3858-VOBET,Sí,Masculino,No,No,No,23,Sí,Sí,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.5,74.95,1710.45
3858-XHYJO,No,Femenino,No,Sí,No,40,Sí,Sí,Fibra óptica,Sí,No,Sí,No,Sí,Sí,Un año,No,Transferencia bancaria (automática),3.52,105.75,4228.55
3859-CVCET,Sí,Femenino,No,No,No,4,Sí,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque por correo,1.52,45.65,191.05
3863-IUBJR,Sí,Masculino,No,Sí,Sí,12,Sí,No,DSL,No,No,No,No,No,Sí,Un año,No,Tarjeta de crédito (automático),1.79,53.65,696.35
3863-QSTYI,No,Masculino,No,No,No,59,Sí,No,DSL,No,No,Sí,Sí,Sí,No,Mensual,Sí,Cheque electrónico,2.16,64.65,3735.45
3865-QBWSJ,No,Masculino,Sí,No,Sí,38,Sí,Sí,Fibra óptica,Sí,No,No,No,No,No,Mensual,Sí,Cheque por correo,2.68,80.45,3162.65
3865-YIOTT,No,Masculino,No,Sí,Sí,72,Sí,Sí,Fibra óptica,Sí,No,Sí,No,Sí,Sí,Un año,Sí,Transferencia bancaria (automática),3.54,106.1,7848.5
3865-ZFZIB,No,Masculino,No,No,No,19,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque por correo,0.65,19.65,358.15
3865-ZYKAD,No,Masculino,Sí,Sí,No,69,Sí,Sí,Fibra óptica,Sí,Sí,No,No,No,No,Mensual,Sí,Tarjeta de crédito (automático),2.83,84.9,5785.65
3866-MDTUB,Sí,Femenino,No,No,No,2,Sí,No,DSL,Sí,No,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,2.36,70.75,146.9
3870-MQAMG,Sí,Femenino,No,Sí,No,54,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí,Un año,No,Cheque electrónico,3.68,110.35,5893.15
3870-SPZSI,No,Femenino,No,Sí,Sí,70,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Tarjeta de crédito (automático),3.77,113.05,7869.05
3871-IKPYH,Sí,Masculino,Sí,No,No,1,Sí,No,Fibra óptica,No,No,No,No,No,No,Mensual,No,Cheque electrónico,2.3,69.1,69.1
3873-NFTGI,No,Masculino,No,No,No,14,Sí,Sí,DSL,No,Sí,No,No,No,No,Mensual,Sí,Tarjeta de crédito (automático),1.85,55.5,767.55
3873-WOSBC,No,Masculino,No,Sí,No,67,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Tarjeta de crédito (automático),0.85,25.6,1784.9
3874-EQOEP,Sí,Masculino,No,No,No,7,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,No,Cheque por correo,3.17,95.0,655.5
3877-JRJIP,Sí,Masculino,No,No,No,1,Sí,Sí,DSL,No,No,No,No,Sí,No,Mensual,Sí,Cheque electrónico,2.0,59.85,59.85
3878-AVSOQ,No,Femenino,Sí,No,No,1,Sí,No,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.38,71.25,71.25
3882-IYOIJ,No,Femenino,No,Sí,Sí,60,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,No,Tarjeta de crédito (automático),3.84,115.25,6758.45
3884-HCSWG,Sí,Femenino,No,No,No,17,Sí,No,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.33,70.0,1144.5
3884-UEBXB,No,Femenino,No,Sí,Sí,67,No,Sin servicio telefónico,DSL,Sí,Sí,No,No,No,No,Dos años,No,Transferencia bancaria (automática),1.2,36.15,2434.45
3886-CERTZ,Sí,Femenino,No,Sí,No,72,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí,Un año,Sí,Cheque electrónico,3.64,109.25,8109.8
3887-PBQAO,No,Femenino,No,Sí,Sí,45,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,Sí,Tarjeta de crédito (automático),0.86,25.9,1216.6
3889-VWBID,No,Masculino,No,Sí,Sí,68,Sí,No,DSL,Sí,Sí,No,Sí,Sí,Sí,Dos años,No,Transferencia bancaria (automática),2.76,82.85,5776.45
3890-RTCMS,No,Masculino,No,No,No,16,Sí,No,DSL,No,No,No,Sí,No,No,Mensual,Sí,Cheque por correo,1.65,49.45,799.0
3891-NLXJB,No,Masculino,No,No,No,37,No,Sin servicio telefónico,DSL,Sí,Sí,No,Sí,No,No,Dos años,Sí,Cheque por correo,1.35,40.55,1390.85
3891-PUQOD,Sí,Femenino,No,No,Sí,1,Sí,No,DSL,No,No,Sí,No,No,Sí,Mensual,No,Cheque electrónico,1.97,59.2,59.2
3892-NXAZG,No,Masculino,No,Sí,Sí,72,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Tarjeta de crédito (automático),3.8,114.05,8289.2
3893-JRNFS,No,Masculino,No,No,No,68,No,Sin servicio telefónico,DSL,No,No,Sí,No,No,Sí,Mensual,Sí,Transferencia bancaria (automática),1.33,39.9,2796.35
3896-RCYYE,No,Femenino,No,No,No,67,No,Sin servicio telefónico,DSL,No,No,Sí,Sí,Sí,Sí,Mensual,Sí,Tarjeta de crédito (automático),1.78,53.4,3579.15
3896-ZVNET,No,Femenino,No,Sí,Sí,24,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque por correo,0.82,24.7,571.75
3898-BSJYF,No,Femenino,No,No,Sí,10,Sí,Sí,DSL,Sí,No,Sí,Sí,No,Sí,Un año,No,Tarjeta de crédito (automático),2.45,73.55,693.3
3898-GUYTS,No,Femenino,Sí,No,No,45,Sí,Sí,Fibra óptica,Sí,Sí,No,Sí,Sí,No,Mensual,Sí,Cheque electrónico,3.24,97.05,4385.05
3900-AQPHZ,Sí,Femenino,No,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.66,19.9,19.9
3902-FOIGH,Sí,Masculino,Sí,Sí,No,12,Sí,Sí,Fibra óptica,No,Sí,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.38,101.35,1218.55
3902-MIVLE,No,Masculino,No,Sí,Sí,63,Sí,Sí,DSL,Sí,No,Sí,Sí,No,Sí,Dos años,No,Cheque por correo,2.52,75.7,4676.7
3904-UKFRE,No,Masculino,No,No,No,4,Sí,Sí,Fibra óptica,Sí,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.67,80.1,336.15
3908-BLSYF,Sí,Femenino,No,No,No,6,Sí,No,Fibra óptica,No,No,Sí,No,No,Sí,Mensual,No,Cheque electrónico,2.8,83.9,497.55
3908-MKIMJ,No,Masculino,Sí,Sí,No,68,No,Sin servicio telefónico,DSL,Sí,Sí,Sí,No,No,No,Dos años,Sí,Cheque electrónico,1.4,41.95,2965.75
3910-MRQOY,No,Femenino,No,Sí,No,72,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Transferencia bancaria (automática),0.65,19.4,1496.45
3911-RSNHI,No,Femenino,No,Sí,No,71,No,Sin servicio telefónico,DSL,No,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Tarjeta de crédito (automático),2.05,61.4,4310.35
3913-FCUUW,No,Femenino,No,Sí,Sí,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,No,Dos años,Sí,Transferencia bancaria (automática),2.35,70.45,5165.7
3913-RDSJZ,No,Femenino,No,Sí,No,64,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque por correo,0.85,25.55,1714.95
3914-FDRHP,No,Masculino,No,No,No,9,Sí,No,Fibra óptica,No,No,No,Sí,Sí,No,Mensual,No,Cheque electrónico,2.88,86.25,770.5
3915-ODIYG,No,Masculino,Sí,No,No,60,Sí,Sí,DSL,Sí,Sí,No,No,No,Sí,Un año,Sí,Cheque electrónico,2.39,71.75,4374.55
3916-NRPAP,No,Masculino,No,No,No,3,Sí,No,Fibra óptica,No,No,Sí,No,No,Sí,Mensual,No,Tarjeta de crédito (automático),2.86,85.7,256.75
3920-HIHMQ,No,Femenino,No,No,Sí,26,Sí,Sí,DSL,No,No,No,No,No,No,Mensual,Sí,Cheque por correo,1.65,49.5,1265.65
3923-CSIHK,Sí,Femenino,Sí,Sí,No,50,Sí,No,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.37,71.05,3444.85
3926-CUQZX,Sí,Masculino,No,No,No,1,Sí,No,DSL,No,No,No,No,No,No,Mensual,Sí,Transferencia bancaria (automática),1.5,45.1,45.1
3926-YZVVX,No,Femenino,No,No,No,41,Sí,No,DSL,No,No,No,Sí,No,No,Un año,No,Transferencia bancaria (automática),1.67,50.05,2029.05
3927-NLNRY,Sí,Masculino,No,Sí,No,53,Sí,No,Fibra óptica,No,Sí,No,No,Sí,Sí,Un año,Sí,Transferencia bancaria (automática),3.14,94.25,4867.95
3930-ZGWVE,No,Masculino,No,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.66,19.75,19.75
3932-CMDTD,Sí,Femenino,No,No,No,4,Sí,No,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí,Un año,Sí,Cheque electrónico,3.52,105.65,443.9
3932-IJWDZ,No,Masculino,No,No,No,45,Sí,Sí,Fibra óptica,No,No,Sí,Sí,Sí,Sí,Mensual,Sí,Transferencia bancaria (automática),3.46,103.65,4747.85
3933-DQPWX,No,Femenino,No,No,No,50,No,Sin servicio telefónico,DSL,No,Sí,Sí,Sí,No,No,Dos años,No,Tarjeta de crédito (automático),1.32,39.7,1932.75
3934-HXCFZ,Sí,Masculino,No,Sí,No,23,Sí,Sí,Fibra óptica,Sí,Sí,Sí,No,Sí,No,Mensual,Sí,Cheque electrónico,3.31,99.25,2186.4
3935-TBRZZ,No,Masculino,No,Sí,Sí,44,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,No,Cheque por correo,0.86,25.7,1110.5
3936-QQFLL,No,Masculino,No,No,No,2,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.66,19.75,39.3
3938-YFPXD,No,Masculino,No,No,No,72,Sí,Sí,DSL,Sí,No,Sí,Sí,Sí,Sí,Dos años,No,Tarjeta de crédito (automático),2.81,84.3,5997.1
3941-XTSKM,No,Masculino,No,Sí,Sí,42,No,Sin servicio telefónico,DSL,No,Sí,Sí,No,No,Sí,Un año,Sí,Tarjeta de crédito (automático),1.5,45.1,2049.05
3943-KDREE,Sí,Femenino,No,No,No,26,Sí,Sí,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Transferencia bancaria (automática),2.5,74.95,1834.95
3945-GFWQL,Sí,Femenino,No,No,Sí,12,Sí,No,DSL,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,1.48,44.55,480.6
3946-JEWRQ,No,Masculino,No,Sí,No,47,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí,Un año,Sí,Tarjeta de crédito (automático),3.17,95.2,4563.0
3946-MHCZW,Sí,Masculino,No,No,No,1,Sí,No,DSL,No,No,Sí,No,No,No,Mensual,No,Cheque por correo,1.7,50.9,50.9
3948-FVVRP,No,Masculino,No,Sí,Sí,9,Sí,No,DSL,No,Sí,No,Sí,No,No,Mensual,No,Cheque por correo,1.83,54.8,452.8
3948-KXDUF,No,Masculino,No,No,No,66,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,No,Dos años,No,Transferencia bancaria (automática),2.29,68.75,4447.55
3948-XHGNA,Sí,Masculino,No,No,No,24,Sí,No,DSL,Sí,No,No,No,No,No,Mensual,Sí,Transferencia bancaria (automática),1.65,49.55,1210.4
3950-VPYJB,No,Masculino,No,Sí,Sí,57,Sí,No,DSL,Sí,Sí,No,Sí,No,No,Un año,No,Cheque por correo,1.99,59.6,3509.4
3951-NJCVI,No,Femenino,Sí,Sí,No,42,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.17,95.05,3944.5
3955-JBZZM,No,Masculino,No,No,No,20,Sí,No,Fibra óptica,No,No,No,No,Sí,No,Mensual,No,Cheque electrónico,2.63,78.8,1641.3
3956-CJUST,No,Femenino,Sí,No,No,23,Sí,No,Fibra óptica,Sí,No,No,No,No,No,Mensual,Sí,Transferencia bancaria (automática),2.51,75.4,1643.55
3956-MGXOG,No,Femenino,No,No,No,28,Sí,No,Fibra óptica,No,No,No,No,No,Sí,Mensual,Sí,Cheque electrónico,2.69,80.6,2244.95
3957-HHLMR,No,Femenino,No,Sí,Sí,70,Sí,Sí,DSL,Sí,No,No,No,No,Sí,Un año,No,Transferencia bancaria (automática),2.17,65.2,4543.15
3957-LXOLK,Sí,Femenino,Sí,No,No,28,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.54,106.15,3152.5
3957-SQXML,No,Femenino,No,Sí,Sí,34,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Tarjeta de crédito (automático),0.83,24.95,894.3
3961-SXAXY,No,Masculino,No,No,No,1,Sí,No,DSL,No,No,No,No,No,No,Mensual,Sí,Transferencia bancaria (automática),1.47,44.05,44.05
3963-RYFNS,No,Femenino,No,No,No,72,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),3.88,116.45,8013.55
3966-HRMZA,No,Femenino,Sí,No,No,3,Sí,No,Fibra óptica,No,No,Sí,No,No,No,Mensual,No,Cheque por correo,2.5,75.05,202.9
3967-KXAPS,No,Masculino,No,Sí,No,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,No,Tarjeta de crédito (automático),3.08,92.3,6719.9
3967-VQOGC,No,Femenino,No,Sí,Sí,67,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,Sí,Cheque por correo,0.83,24.9,1680.25
3969-GYXEL,No,Femenino,No,No,No,11,Sí,No,Fibra óptica,Sí,No,No,No,No,No,Mensual,No,Cheque electrónico,2.55,76.4,838.7
3969-JQABI,No,Femenino,No,Sí,No,58,Sí,No,DSL,Sí,Sí,No,No,Sí,No,Mensual,Sí,Tarjeta de crédito (automático),2.17,65.25,3791.6
3970-XGJDU,No,Femenino,No,No,No,62,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,Sí,Tarjeta de crédito (automático),0.64,19.2,1123.65
3973-SKMLN,No,Masculino,No,No,No,71,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,Sí,Tarjeta de crédito (automático),0.66,19.9,1355.1
3976-BWUCK,Sí,Femenino,No,Sí,No,30,Sí,Sí,Fibra óptica,No,Sí,No,Sí,Sí,No,Mensual,Sí,Tarjeta de crédito (automático),3.14,94.1,2804.45
3976-HXHCE,No,Masculino,No,No,No,72,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Transferencia bancaria (automática),0.64,19.3,1414.8
3976-NLDEZ,No,Masculino,No,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.69,20.6,20.6
3977-QCRSL,No,Femenino,No,No,No,5,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.67,20.15,117.95
3978-YNKDD,No,Masculino,No,No,Sí,19,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Tarjeta de crédito (automático),0.7,20.85,467.5
3981-QSVQI,No,Masculino,No,No,No,8,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Sí,Transferencia bancaria (automática),0.66,19.7,168.9
3982-DQLUS,No,Masculino,Sí,Sí,Sí,65,Sí,Sí,Fibra óptica,Sí,Sí,No,No,No,No,Mensual,Sí,Cheque electrónico,2.86,85.75,5688.45
3982-JGSFD,No,Masculino,No,No,No,36,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,Sí,Tarjeta de crédito (automático),0.68,20.35,695.85
3982-XWFZQ,Sí,Femenino,No,Sí,No,42,Sí,Sí,DSL,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,1.68,50.25,2203.65
3985-HOYPM,No,Masculino,No,No,No,26,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,No,Cheque por correo,0.65,19.4,525.55
3987-KQDDU,No,Masculino,No,No,No,9,Sí,No,Fibra óptica,Sí,No,No,No,No,No,Mensual,No,Cheque electrónico,2.52,75.6,661.55
3988-RQIXO,Sí,Femenino,Sí,No,No,1,Sí,No,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.04,91.3,91.3
3990-QYKBE,Sí,Masculino,Sí,Sí,No,37,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.08,92.5,3473.4
3992-YWPKO,Sí,Femenino,No,No,No,6,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí,Mensual,Sí,Tarjeta de crédito (automático),3.66,109.9,669.45
3995-WFCSM,No,Femenino,No,No,No,2,Sí,No,DSL,No,No,Sí,No,No,Sí,Mensual,No,Cheque electrónico,2.03,60.85,111.4
3996-ZNWYK,No,Masculino,Sí,Sí,Sí,71,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Tarjeta de crédito (automático),0.66,19.8,1388.45
3999-QGRJH,Sí,Masculino,Sí,No,No,8,Sí,No,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.32,69.7,560.85
